Sensor,Timestamp,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z
Left hand,0.121681,0.19482421875,-0.609619140625,-0.817138671875,-3.0517578125,1.94549560547,-0.18310546875
Left forearm,0.129085,-0.721435546875,-0.66015625,-0.03759765625,-1.14440917969,-4.09698486328,2.57873535156
Left biceps,0.132161,0.1806640625,0.506591796875,0.82177734375,-3.31878662109,2.03704833984,-0.228881835938
Right hand,0.138256,0.91455078125,0.036376953125,-0.51220703125,-3.31115722656,2.41088867188,0.152587890625
Right forearm,0.139862,0.51806640625,0.294677734375,0.77490234375,-4.24957275391,0.205993652344,1.3427734375
Right biceps,0.142008,-0.626220703125,0.009765625,-0.825927734375,-3.27301025391,2.01416015625,-0.0839233398438
Left shoulder,0.153434,-0.329833984375,-0.5263671875,-0.8310546875,-3.05938720703,1.67846679688,0.106811523438
Right shoulder,0.155430,0.095458984375,-0.28515625,-1.01684570312,-2.92205810547,1.59454345703,-0.06103515625
Back pelvis,0.157067,0.4267578125,-0.4990234375,-0.81591796875,-3.15856933594,1.96075439453,-0.0534057617188
Front pelvis,0.165085,-0.383544921875,0.282958984375,0.836181640625,-3.27301025391,1.98364257812,-0.205993652344
Belly button,0.168125,0.67529296875,0.146728515625,0.71484375,-3.16619873047,1.71661376953,-0.228881835938
Sternum,0.174059,-0.13330078125,0.5078125,0.825439453125,-3.02886962891,2.05230712891,-0.0228881835938
Head,0.175653,0.924072265625,0.167724609375,0.366943359375,-3.57818603516,2.09045410156,-0.00762939453125
Left thigh,0.177371,0.738525390625,0.174072265625,0.6416015625,-3.33404541016,1.98364257812,-0.18310546875
Left tibia,0.182433,-0.836669921875,0.360107421875,0.3662109375,-6.31713867188,-8.31604003906,-1.15203857422
Left foot,0.183989,0.305908203125,0.2470703125,0.900146484375,-3.173828125,1.54876708984,0.0686645507812
Right thigh,0.186622,0.817626953125,-0.583740234375,0.066650390625,-3.61633300781,1.36566162109,0.442504882812
Right tibia,0.189063,0.861083984375,-0.485107421875,-0.28857421875,-3.0517578125,1.74713134766,0.106811523438
Right foot,0.193987,0.560791015625,0.229736328125,0.7783203125,-3.33404541016,2.01416015625,0.030517578125
Left hand,0.196418,0.192626953125,-0.6103515625,-0.82373046875,-3.20434570312,1.91497802734,0.1220703125
Left forearm,0.199070,-0.714111328125,-0.653564453125,-0.03271484375,-5.67626953125,11.1999511719,-3.42559814453
Left biceps,0.200467,0.182373046875,0.507080078125,0.818603515625,-2.99835205078,1.57165527344,-0.0762939453125
Right hand,0.205447,0.90478515625,0.04833984375,-0.520263671875,-3.27301025391,1.83868408203,0.114440917969
Right forearm,0.207951,0.53271484375,0.287841796875,0.789306640625,-1.93023681641,1.42669677734,-0.213623046875
Right biceps,0.210004,-0.625732421875,0.0078125,-0.828125,-3.49426269531,1.73950195312,-0.0457763671875
Left shoulder,0.211302,-0.32958984375,-0.526611328125,-0.81787109375,-3.15093994141,2.60162353516,-0.595092773438
Right shoulder,0.213722,0.094482421875,-0.281982421875,-1.01586914062,-3.19671630859,2.24304199219,0.152587890625
Back pelvis,0.214910,0.423095703125,-0.4990234375,-0.820068359375,-3.16619873047,1.66320800781,-0.267028808594
Front pelvis,0.216065,-0.37939453125,0.2900390625,0.841796875,-3.22723388672,1.77764892578,0.129699707031
Belly button,0.217274,0.67578125,0.14794921875,0.71630859375,-3.30352783203,1.81579589844,-0.0381469726562
Sternum,0.219616,-0.137939453125,0.511474609375,0.817626953125,-3.44848632812,1.99890136719,-0.0381469726562
Head,0.220840,0.9208984375,0.169189453125,0.3623046875,-3.28063964844,1.73950195312,0.0991821289062
Left thigh,0.222021,0.738037109375,0.16845703125,0.65185546875,-3.21197509766,2.02178955078,-0.06103515625
Left tibia,0.223167,-0.776123046875,0.36181640625,0.4345703125,0.373840332031,-55.9844970703,-18.0969238281
Left foot,0.225534,0.301513671875,0.247314453125,0.904541015625,-3.32641601562,1.3427734375,0.167846679688
Right thigh,0.226716,0.82373046875,-0.584716796875,0.063232421875,-2.96783447266,2.47192382812,-0.404357910156
Right tibia,0.227885,0.857666015625,-0.483642578125,-0.287109375,-3.34167480469,1.60217285156,0.030517578125
Right foot,0.229049,0.5654296875,0.23583984375,0.78271484375,-3.20434570312,1.94549560547,0.205993652344
Left hand,0.231383,0.194580078125,-0.613037109375,-0.81591796875,-3.14331054688,1.97601318359,-0.152587890625
Left forearm,0.232526,-0.718017578125,-0.6630859375,-0.047607421875,-1.93023681641,-1.96838378906,1.48010253906
Left biceps,0.233738,0.1806640625,0.50341796875,0.821533203125,-3.2958984375,2.27355957031,-0.106811523438
Right hand,0.234897,0.91943359375,0.05126953125,-0.515380859375,-1.24359130859,-9.07135009766,-2.17437744141
Right forearm,0.237279,0.530517578125,0.290283203125,0.774169921875,-3.25775146484,1.78527832031,0.511169433594
Right biceps,0.238825,-0.621337890625,0.0107421875,-0.81982421875,-3.16619873047,1.953125,-0.213623046875
Left shoulder,0.240073,-0.32568359375,-0.5302734375,-0.831298828125,-3.12805175781,2.3193359375,-0.312805175781
Right shoulder,0.241358,0.09326171875,-0.28759765625,-1.01391601562,-2.70843505859,1.48773193359,-0.137329101562
Back pelvis,0.243734,0.42529296875,-0.497802734375,-0.817138671875,-3.02886962891,1.86920166016,-0.30517578125
Front pelvis,0.244908,-0.379150390625,0.28564453125,0.846435546875,-3.43322753906,2.08282470703,0.0457763671875
Belly button,0.246062,0.6748046875,0.150390625,0.71142578125,-3.21197509766,1.91497802734,-0.137329101562
Sternum,0.247221,-0.136962890625,0.509033203125,0.81787109375,-3.23486328125,2.05230712891,-0.0534057617188
Head,0.249580,0.92138671875,0.1630859375,0.37158203125,-2.72369384766,3.0517578125,0.808715820312
Left thigh,0.250797,0.736328125,0.1689453125,0.649169921875,-2.9296875,0.808715820312,0.0839233398438
Left tibia,0.251969,-0.817626953125,0.364013671875,0.3603515625,0.129699707031,3.64685058594,0.755310058594
Left foot,0.253173,0.312744140625,0.247802734375,0.8994140625,-3.37219238281,1.84631347656,-0.0228881835938
Right thigh,0.256380,0.82177734375,-0.58642578125,0.06689453125,-3.59344482422,1.86157226562,0.030517578125
Right tibia,0.257723,0.860595703125,-0.485595703125,-0.288330078125,-3.02886962891,1.5869140625,0.0228881835938
Right foot,0.258928,0.559814453125,0.2353515625,0.783447265625,-3.15093994141,1.67083740234,-0.282287597656
Left hand,0.260081,0.19482421875,-0.615966796875,-0.822998046875,-3.19671630859,2.03704833984,-0.1220703125
Left forearm,0.262667,-0.72265625,-0.653076171875,-0.01708984375,-1.24359130859,-6.04248046875,3.12805175781
Left biceps,0.263840,0.176025390625,0.508056640625,0.81884765625,-3.48663330078,2.09045410156,-0.0381469726562
Right hand,0.265024,0.905029296875,0.038330078125,-0.525390625,-2.83813476562,-2.39562988281,-1.29699707031
Right forearm,0.267304,0.53564453125,0.29296875,0.786865234375,-3.37982177734,0.885009765625,0.54931640625
Right biceps,0.271932,-0.626953125,0.010498046875,-0.820556640625,-3.18145751953,2.12860107422,-0.213623046875
Left shoulder,0.273320,-0.32666015625,-0.52392578125,-0.822509765625,-3.20434570312,1.88446044922,-0.167846679688
Right shoulder,0.274502,0.09375,-0.282470703125,-1.00927734375,-3.51715087891,1.61743164062,0.030517578125
Back pelvis,0.281713,0.42626953125,-0.495849609375,-0.81884765625,-3.28826904297,1.93786621094,0.0839233398438
Front pelvis,0.287923,-0.38330078125,0.287109375,0.8427734375,-3.22723388672,2.04467773438,-0.0457763671875
Belly button,0.289848,0.671875,0.15234375,0.718505859375,-3.34167480469,1.80053710938,-0.0534057617188
Sternum,0.294247,-0.138671875,0.509033203125,0.829345703125,-3.31115722656,2.02178955078,0.0991821289062
Head,0.295921,0.92529296875,0.164794921875,0.369140625,-3.57055664062,1.39617919922,-0.1220703125
Left thigh,0.298978,0.7451171875,0.171630859375,0.6376953125,-3.45611572266,2.22015380859,0.091552734375
Left tibia,0.306117,-0.82568359375,0.356689453125,0.356689453125,-3.83758544922,-0.701904296875,-0.175476074219
Left foot,0.307755,0.309326171875,0.251220703125,0.893310546875,-3.2958984375,1.63269042969,0.129699707031
Right thigh,0.309330,0.81982421875,-0.580078125,0.0654296875,-3.56292724609,1.31225585938,0.251770019531
Right tibia,0.312440,0.860595703125,-0.485107421875,-0.28857421875,-3.34930419922,1.93023681641,0.030517578125
Right foot,0.318203,0.563720703125,0.234619140625,0.7705078125,-3.10516357422,1.63269042969,0.06103515625
Left hand,0.319730,0.197265625,-0.60791015625,-0.821533203125,-3.24249267578,1.96075439453,-0.129699707031
Left forearm,0.321328,-0.7255859375,-0.648193359375,-0.017822265625,-4.11987304688,5.34057617188,-1.35040283203
Left biceps,0.324494,0.1787109375,0.510009765625,0.815185546875,-3.54766845703,1.77001953125,-0.289916992188
Right hand,0.328583,0.9013671875,0.04443359375,-0.5263671875,-3.14331054688,-0.679016113281,-0.297546386719
Right forearm,0.330069,0.53271484375,0.28759765625,0.781494140625,-3.173828125,1.01470947266,0.801086425781
Right biceps,0.331176,-0.62451171875,0.010986328125,-0.822021484375,-2.96783447266,1.70135498047,-0.0991821289062
Left shoulder,0.333416,-0.3291015625,-0.5244140625,-0.822265625,-3.06701660156,2.09808349609,-0.335693359375
Right shoulder,0.334467,0.0908203125,-0.282958984375,-1.015625,-3.12042236328,1.87683105469,-0.251770019531
Back pelvis,0.335481,0.427734375,-0.498779296875,-0.81396484375,-3.173828125,1.93023681641,0.0
Front pelvis,0.337094,-0.38134765625,0.288330078125,0.840576171875,-3.21197509766,2.13623046875,-0.1220703125
Belly button,0.339397,0.67626953125,0.141357421875,0.709716796875,-3.32641601562,1.89208984375,-0.030517578125
Sternum,0.341007,-0.13623046875,0.504638671875,0.82421875,-3.2958984375,1.953125,0.06103515625
Head,0.342175,0.929931640625,0.164794921875,0.368896484375,-2.89154052734,2.39562988281,0.0686645507812
Left thigh,0.343208,0.739990234375,0.17236328125,0.648681640625,-3.2958984375,2.28881835938,0.091552734375
Left tibia,0.345777,-0.828369140625,0.36279296875,0.33056640625,-6.40106201172,-8.38470458984,-1.87683105469
Left foot,0.347593,0.305419921875,0.248046875,0.89794921875,-3.10516357422,1.42669677734,-0.251770019531
Right thigh,0.348862,0.820556640625,-0.582275390625,0.063232421875,-2.79998779297,1.99127197266,-0.175476074219
Right tibia,0.349907,0.85693359375,-0.4853515625,-0.282470703125,-3.11279296875,1.77764892578,0.0
Right foot,0.352388,0.56591796875,0.232421875,0.784423828125,-3.02124023438,1.97601318359,-0.190734863281
Left hand,0.353807,0.196044921875,-0.6123046875,-0.820556640625,-3.25775146484,1.78527832031,-0.0457763671875
Left forearm,0.354862,-0.716552734375,-0.65673828125,-0.03857421875,-5.42449951172,10.8489990234,-3.46374511719
Left biceps,0.355906,0.177490234375,0.507080078125,0.826171875,-3.63159179688,2.22778320312,-0.0762939453125
Right hand,0.358292,0.914306640625,0.042724609375,-0.523193359375,-3.58581542969,1.5869140625,-0.137329101562
Right forearm,0.359379,0.532470703125,0.285400390625,0.7783203125,-3.38745117188,0.991821289062,0.396728515625
Right biceps,0.360438,-0.62451171875,0.01025390625,-0.827392578125,-3.07464599609,1.65557861328,-0.267028808594
Left shoulder,0.361540,-0.32568359375,-0.52685546875,-0.82373046875,-3.33404541016,2.16674804688,-0.267028808594
Right shoulder,0.363729,0.095947265625,-0.283203125,-1.01586914062,-3.10516357422,1.708984375,-0.137329101562
Back pelvis,0.364836,0.4287109375,-0.495361328125,-0.820556640625,-3.07464599609,1.56402587891,-0.274658203125
Front pelvis,0.365910,-0.38525390625,0.286865234375,0.837646484375,-3.25012207031,2.12860107422,-0.0228881835938
Belly button,0.366965,0.6748046875,0.148681640625,0.7138671875,-3.25775146484,1.74713134766,-0.0762939453125
Sternum,0.369096,-0.1396484375,0.509033203125,0.821533203125,-3.34167480469,1.5869140625,-0.167846679688
Head,0.370160,0.922119140625,0.163330078125,0.361328125,-4.15802001953,1.59454345703,-0.0686645507812
Left thigh,0.371217,0.73583984375,0.16943359375,0.6416015625,-3.03649902344,1.93786621094,-0.0686645507812
Left tibia,0.372267,-0.82666015625,0.357177734375,0.3486328125,-5.09643554688,-4.85992431641,-0.877380371094
Left foot,0.374386,0.312744140625,0.24853515625,0.8974609375,-3.51715087891,1.57928466797,-0.00762939453125
Right thigh,0.375836,0.820068359375,-0.58203125,0.07421875,-3.15093994141,2.22015380859,0.282287597656
Right tibia,0.377678,0.859130859375,-0.4833984375,-0.2841796875,-3.28826904297,1.69372558594,0.190734863281
Right foot,0.378883,0.559814453125,0.23291015625,0.771728515625,-3.06701660156,2.05993652344,-0.0991821289062
Left hand,0.380968,0.193603515625,-0.61376953125,-0.82373046875,-3.15093994141,1.45721435547,-0.0534057617188
Left forearm,0.381974,-0.724609375,-0.656982421875,-0.02783203125,-1.00708007812,-5.83648681641,3.0517578125
Left biceps,0.382988,0.176025390625,0.509521484375,0.830322265625,-2.89154052734,1.70135498047,0.0
Right hand,0.383988,0.909423828125,0.0390625,-0.527099609375,-3.52478027344,3.24249267578,-0.221252441406
Right forearm,0.386109,0.53271484375,0.290771484375,0.78076171875,-3.63159179688,1.47247314453,0.373840332031
Right biceps,0.387219,-0.6240234375,0.00634765625,-0.8173828125,-3.46374511719,1.85394287109,0.0457763671875
Left shoulder,0.388275,-0.326171875,-0.525390625,-0.821533203125,-3.16619873047,2.18963623047,-0.167846679688
Right shoulder,0.389350,0.095458984375,-0.2861328125,-1.00952148438,-3.05938720703,1.60217285156,-0.274658203125
Back pelvis,0.392231,0.427001953125,-0.497314453125,-0.817626953125,-3.33404541016,1.75476074219,-0.221252441406
Front pelvis,0.393293,-0.384033203125,0.2841796875,0.836181640625,-3.28063964844,1.67846679688,0.0839233398438
Belly button,0.394333,0.677734375,0.149658203125,0.70703125,-3.31115722656,1.61743164062,-0.129699707031
Sternum,0.395353,-0.132568359375,0.510498046875,0.818359375,-3.25012207031,2.00653076172,-0.030517578125
Head,0.397841,0.92041015625,0.161865234375,0.3564453125,-3.12042236328,0.770568847656,-0.106811523438
Left thigh,0.398982,0.745361328125,0.172607421875,0.63818359375,-2.98309326172,1.92260742188,-0.137329101562
Left tibia,0.400058,-0.824951171875,0.355224609375,0.379150390625,-3.05938720703,-0.198364257812,-0.198364257812
Left foot,0.401177,0.311279296875,0.250732421875,0.89453125,-3.37982177734,1.48773193359,0.0228881835938
Right thigh,0.403296,0.81884765625,-0.582763671875,0.064453125,-3.2958984375,1.96075439453,0.0534057617188
Right tibia,0.404345,0.857666015625,-0.482666015625,-0.287841796875,-3.02886962891,1.708984375,-0.152587890625
Right foot,0.405410,0.56396484375,0.23193359375,0.78564453125,-3.41033935547,1.91497802734,0.0457763671875
Left hand,0.406453,0.195068359375,-0.610595703125,-0.82373046875,-3.11279296875,1.76239013672,-0.00762939453125
Left forearm,0.408529,-0.72314453125,-0.652099609375,-0.020263671875,-3.66973876953,2.86865234375,-0.381469726562
Left biceps,0.409686,0.17822265625,0.508544921875,0.818359375,-3.16619873047,2.02941894531,-0.18310546875
Right hand,0.410753,0.9052734375,0.04443359375,-0.52685546875,-3.24249267578,1.59454345703,0.0228881835938
Right forearm,0.411813,0.53955078125,0.295166015625,0.7958984375,-3.12805175781,4.83703613281,0.740051269531
Right biceps,0.414826,-0.623046875,0.009765625,-0.825439453125,-3.15093994141,1.72424316406,-0.198364257812
Left shoulder,0.416653,-0.3291015625,-0.523193359375,-0.82421875,-3.42559814453,1.92260742188,-0.167846679688
Right shoulder,0.417942,0.093505859375,-0.28271484375,-1.013671875,-2.99072265625,1.64794921875,0.0534057617188
Back pelvis,0.419002,0.427490234375,-0.5,-0.817626953125,-3.25775146484,1.99127197266,-0.198364257812
Front pelvis,0.421105,-0.380859375,0.2919921875,0.845947265625,-3.12042236328,2.00653076172,-0.0839233398438
Belly button,0.422156,0.677001953125,0.146240234375,0.71533203125,-3.18908691406,1.73187255859,0.0152587890625
Sternum,0.429687,-0.13916015625,0.506591796875,0.8173828125,-3.04412841797,2.05993652344,-0.30517578125
Head,0.433510,0.92138671875,0.1640625,0.3681640625,-3.45611572266,1.76239013672,0.30517578125
Left thigh,0.436290,0.7392578125,0.172607421875,0.640869140625,-3.30352783203,2.14385986328,-0.06103515625
Left tibia,0.437815,-0.82568359375,0.35693359375,0.367919921875,-3.97491455078,-5.16510009766,-1.708984375
Left foot,0.439113,0.307861328125,0.24951171875,0.898193359375,-3.38745117188,1.44195556641,0.144958496094
Right thigh,0.442113,0.82275390625,-0.586181640625,0.059814453125,-3.46374511719,1.74713134766,-0.137329101562
Right tibia,0.444870,0.855224609375,-0.48388671875,-0.291015625,-3.31115722656,1.60217285156,-0.0686645507812
Right foot,0.450017,0.561279296875,0.23095703125,0.78955078125,-2.96020507812,1.90734863281,-0.0762939453125
Left hand,0.451457,0.196044921875,-0.6123046875,-0.825439453125,-3.10516357422,1.64794921875,-0.114440917969
Left forearm,0.453064,-0.721435546875,-0.656005859375,-0.035400390625,-5.0048828125,9.65118408203,-3.26538085938
Left biceps,0.455736,0.1767578125,0.51025390625,0.824951171875,-3.22723388672,1.76239013672,0.1220703125
Right hand,0.457361,0.904296875,0.043701171875,-0.52685546875,-3.10516357422,1.80816650391,-0.0228881835938
Right forearm,0.458682,0.537109375,0.293212890625,0.78662109375,-3.84521484375,1.51062011719,0.91552734375
Right biceps,0.462031,-0.621826171875,0.0126953125,-0.826171875,-3.21960449219,1.88446044922,-0.0991821289062
Left shoulder,0.464624,-0.328125,-0.528564453125,-0.819580078125,-3.20434570312,2.00653076172,-0.259399414062
Right shoulder,0.466204,0.093994140625,-0.28564453125,-1.00830078125,-3.50952148438,2.30407714844,-0.091552734375
Back pelvis,0.469361,0.4287109375,-0.49755859375,-0.820556640625,-3.13568115234,1.64031982422,0.06103515625
Front pelvis,0.470777,-0.38427734375,0.28955078125,0.8388671875,-3.24249267578,2.05993652344,0.030517578125
Belly button,0.473474,0.67626953125,0.146240234375,0.7177734375,-3.49426269531,1.953125,0.0152587890625
Sternum,0.474590,-0.138916015625,0.51123046875,0.816650390625,-3.39508056641,1.82342529297,-0.213623046875
Head,0.475632,0.92041015625,0.16162109375,0.368896484375,-4.62341308594,3.21197509766,0.144958496094
Left thigh,0.476647,0.740478515625,0.1689453125,0.6484375,-3.5400390625,1.87683105469,0.175476074219
Left tibia,0.478934,-0.990234375,0.397216796875,0.0439453125,-11.3525390625,-16.1895751953,0.0686645507812
Left foot,0.479987,0.307373046875,0.25146484375,0.89111328125,-3.12805175781,2.05993652344,0.144958496094
Right thigh,0.481060,0.819091796875,-0.5849609375,0.05908203125,-2.96783447266,2.22015380859,-0.160217285156
Right tibia,0.482174,0.8583984375,-0.482177734375,-0.283935546875,-3.35693359375,1.92260742188,-0.1220703125
Right foot,0.484227,0.557861328125,0.2353515625,0.774169921875,-3.37982177734,2.24304199219,-0.091552734375
Left hand,0.485371,0.1962890625,-0.607421875,-0.818603515625,-2.89916992188,1.99127197266,0.0381469726562
Left forearm,0.486411,-0.712890625,-0.6611328125,-0.041015625,-4.03594970703,5.89752197266,-1.30462646484
Left biceps,0.487440,0.178955078125,0.505859375,0.82763671875,-3.43322753906,2.12860107422,-0.0152587890625
Right hand,0.490337,0.91455078125,0.042724609375,-0.5185546875,-3.47137451172,1.708984375,-0.160217285156
Right forearm,0.492383,0.53662109375,0.292236328125,0.776611328125,-3.662109375,1.48773193359,0.457763671875
Right biceps,0.494707,-0.626953125,0.010986328125,-0.826416015625,-3.25012207031,1.79290771484,0.190734863281
Left shoulder,0.497025,-0.328125,-0.526123046875,-0.829833984375,-3.15093994141,1.8310546875,-0.0762939453125
Right shoulder,0.499992,0.089599609375,-0.280029296875,-1.00903320312,-3.16619873047,1.43432617188,0.0
Back pelvis,0.501118,0.43017578125,-0.49609375,-0.81787109375,-3.20434570312,1.69372558594,-0.091552734375
Front pelvis,0.502475,-0.384521484375,0.28271484375,0.8408203125,-3.14331054688,2.03704833984,0.0381469726562
Belly button,0.503582,0.675048828125,0.149658203125,0.718505859375,-3.24249267578,1.67846679688,-0.0381469726562
Sternum,0.505772,-0.1376953125,0.508056640625,0.822998046875,-2.94494628906,1.75476074219,-0.328063964844
Head,0.506857,0.94873046875,0.177001953125,0.32421875,-5.27191162109,2.28881835938,0.0228881835938
Left thigh,0.507916,0.74072265625,0.170654296875,0.654052734375,-3.21197509766,1.75476074219,-0.18310546875
Left tibia,0.508982,-0.820556640625,0.352783203125,0.3876953125,-2.99072265625,1.14440917969,0.343322753906
Left foot,0.511075,0.311279296875,0.249755859375,0.89208984375,-3.18908691406,1.57928466797,-0.0534057617188
Right thigh,0.512129,0.81494140625,-0.5830078125,0.069580078125,-3.57818603516,1.67083740234,0.160217285156
Right tibia,0.513237,0.85693359375,-0.48291015625,-0.28857421875,-3.12805175781,1.79290771484,-0.0228881835938
Right foot,0.514300,0.555908203125,0.2353515625,0.78076171875,-3.02886962891,1.84631347656,0.0457763671875
Left hand,0.516382,0.197021484375,-0.608642578125,-0.82763671875,-3.13568115234,1.73187255859,-0.0457763671875
Left forearm,0.517421,-0.7216796875,-0.654541015625,-0.025634765625,-1.83868408203,-3.56292724609,1.86157226562
Left biceps,0.518486,0.173828125,0.51171875,0.8173828125,-3.18908691406,2.04467773438,-0.221252441406
Right hand,0.519543,0.909912109375,0.036865234375,-0.52587890625,-3.22723388672,2.57110595703,0.114440917969
Right forearm,0.521690,0.540283203125,0.288818359375,0.7802734375,-3.50189208984,1.28936767578,0.411987304688
Right biceps,0.522736,-0.624755859375,0.0068359375,-0.822509765625,-3.53240966797,1.77001953125,-0.0381469726562
Left shoulder,0.523786,-0.327880859375,-0.52392578125,-0.82373046875,-3.173828125,1.96838378906,-0.129699707031
Right shoulder,0.524861,0.095458984375,-0.28173828125,-1.0146484375,-3.11279296875,1.86157226562,0.106811523438
Back pelvis,0.526952,0.4287109375,-0.495361328125,-0.812255859375,-3.34930419922,1.96838378906,-0.091552734375
Front pelvis,0.527998,-0.3828125,0.287841796875,0.827880859375,-3.10516357422,1.76239013672,0.0381469726562
Belly button,0.529114,0.672607421875,0.142333984375,0.709228515625,-3.19671630859,1.89971923828,-0.343322753906
Sternum,0.530173,-0.140380859375,0.50830078125,0.8251953125,-3.0517578125,1.8310546875,-0.0839233398438
Head,0.532275,0.95263671875,0.210693359375,0.317626953125,-1.17492675781,13.9389038086,-5.56182861328
Left thigh,0.533334,0.741455078125,0.171875,0.643310546875,-3.49426269531,1.85394287109,-0.144958496094
Left tibia,0.534376,-0.820556640625,0.352783203125,0.390869140625,-2.47192382812,0.91552734375,-0.251770019531
Left foot,0.535419,0.306884765625,0.25048828125,0.89697265625,-3.5400390625,1.8310546875,0.06103515625
Right thigh,0.537520,0.82421875,-0.583251953125,0.061767578125,-3.15093994141,1.52587890625,0.0839233398438
Right tibia,0.538811,0.860107421875,-0.485107421875,-0.2919921875,-3.20434570312,1.92260742188,-0.167846679688
Right foot,0.539958,0.56298828125,0.235107421875,0.77880859375,-3.33404541016,2.25830078125,-0.106811523438
Left hand,0.541086,0.1962890625,-0.61083984375,-0.82080078125,-3.11279296875,1.66320800781,-0.0839233398438
Left forearm,0.543226,-0.72119140625,-0.656494140625,-0.021728515625,-3.96728515625,5.19561767578,-1.14440917969
Left biceps,0.544272,0.174560546875,0.5068359375,0.819580078125,-3.47900390625,1.953125,0.30517578125
Right hand,0.545369,0.9130859375,0.04248046875,-0.523681640625,-3.18908691406,2.27355957031,-0.244140625
Right forearm,0.546437,0.536376953125,0.291748046875,0.775634765625,-3.43322753906,0.831604003906,0.495910644531
Right biceps,0.548541,-0.619384765625,0.00830078125,-0.82861328125,-3.42559814453,1.51062011719,0.0991821289062
Left shoulder,0.549654,-0.33056640625,-0.52880859375,-0.836669921875,-2.89916992188,1.84631347656,-0.175476074219
Right shoulder,0.550756,0.086181640625,-0.287353515625,-1.01147460938,-3.46374511719,1.91497802734,-0.1220703125
Back pelvis,0.551817,0.4296875,-0.49951171875,-0.813720703125,-3.02886962891,2.17437744141,0.1220703125
Front pelvis,0.553912,-0.38037109375,0.2900390625,0.837158203125,-3.50189208984,1.89971923828,-0.1220703125
Belly button,0.554958,0.677490234375,0.14892578125,0.708740234375,-3.49426269531,1.64794921875,-0.0762939453125
Sternum,0.555993,-0.138671875,0.5068359375,0.82568359375,-3.08227539062,1.93786621094,0.0152587890625
Head,0.557083,0.96044921875,0.1572265625,0.456787109375,-16.4260864258,30.647277832,3.75366210938
Left thigh,0.559197,0.741943359375,0.170166015625,0.648193359375,-3.26538085938,1.76239013672,-0.0686645507812
Left tibia,0.560243,-0.82861328125,0.350830078125,0.324951171875,-12.9318237305,-11.7721557617,-2.51007080078
Left foot,0.561294,0.31103515625,0.248779296875,0.899169921875,-3.34167480469,1.67083740234,0.137329101562
Right thigh,0.562384,0.82275390625,-0.585693359375,0.068603515625,-3.26538085938,1.92260742188,-0.030517578125
Right tibia,0.564479,0.860107421875,-0.487060546875,-0.28955078125,-3.25775146484,1.64794921875,0.0839233398438
Right foot,0.565572,0.563232421875,0.233154296875,0.781982421875,-3.22723388672,1.90734863281,0.106811523438
Left hand,0.567549,0.1923828125,-0.607421875,-0.818115234375,-3.12042236328,1.96838378906,-0.0534057617188
Left forearm,0.568922,-0.720703125,-0.65869140625,-0.040771484375,-4.638671875,8.26263427734,-2.47192382812
Left biceps,0.570995,0.173583984375,0.506103515625,0.816162109375,-3.31115722656,2.02178955078,-0.312805175781
Right hand,0.572044,0.91357421875,0.043701171875,-0.52001953125,-3.30352783203,2.70080566406,-0.030517578125
Right forearm,0.573112,0.537109375,0.287353515625,0.781494140625,-3.49426269531,1.72424316406,0.30517578125
Right biceps,0.574204,-0.619384765625,0.011474609375,-0.8232421875,-3.34167480469,1.80053710938,0.160217285156
Left shoulder,0.585962,-0.32421875,-0.52490234375,-0.812744140625,-3.2958984375,2.00653076172,-0.0534057617188
Right shoulder,0.587384,0.095458984375,-0.2822265625,-1.01831054688,-2.85339355469,1.80053710938,0.0152587890625
Back pelvis,0.588682,0.42822265625,-0.4990234375,-0.81396484375,-3.07464599609,1.99890136719,-0.0152587890625
Front pelvis,0.590204,-0.3779296875,0.28857421875,0.84033203125,-3.11279296875,1.80053710938,-0.0991821289062
Belly button,0.593313,0.671875,0.14599609375,0.706298828125,-3.31115722656,1.85394287109,-0.091552734375
Sternum,0.594707,-0.136474609375,0.50732421875,0.825927734375,-3.21960449219,2.06756591797,0.228881835938
Head,0.602220,0.9140625,0.18798828125,0.340576171875,-17.0593261719,13.1912231445,-10.1623535156
Left thigh,0.603942,0.73779296875,0.171630859375,0.6435546875,-2.94494628906,1.89971923828,-0.137329101562
Left tibia,0.607056,-0.78271484375,0.345703125,0.39599609375,-47.9049682617,-91.2704467773,-18.8446044922
Left foot,0.608373,0.310791015625,0.248046875,0.8994140625,-3.44085693359,1.87683105469,-0.06103515625
Right thigh,0.609772,0.8193359375,-0.58154296875,0.07275390625,-3.01361083984,2.02941894531,-0.236511230469
Right tibia,0.611060,0.85888671875,-0.484130859375,-0.291259765625,-3.19671630859,1.98364257812,0.213623046875
Right foot,0.616163,0.561279296875,0.235595703125,0.779052734375,-3.31878662109,1.99127197266,-0.198364257812
Left hand,0.617606,0.196044921875,-0.609375,-0.828369140625,-3.08990478516,2.09045410156,-0.0686645507812
Left forearm,0.618875,-0.7138671875,-0.66015625,-0.04443359375,-2.96783447266,1.67083740234,0.289916992188
Left biceps,0.619963,0.17578125,0.5107421875,0.8232421875,-3.47137451172,1.63269042969,-0.160217285156
Right hand,0.622104,0.910400390625,0.0380859375,-0.523193359375,-3.15093994141,2.57873535156,0.144958496094
Right forearm,0.623130,0.537353515625,0.28857421875,0.783447265625,-3.82232666016,1.01470947266,0.442504882812
